LON,LAT,CRUISE,BEGIN_EST,SEASON,ST,STAT,SETDEPTH,BOTTEMP,NUM,WT
-70.32867,42.07067,198991,13-May-89,SPRING,30,28,57,1.6,0,0
-70.27617,41.95283,198991,13-May-89,SPRING,29,29,37,3,0,0
-70.24067,41.87183,198991,13-May-89,SPRING,28,30,28,4.2,0,0
-70.41400,41.87150,198991,14-May-89,SPRING,28,31,30,3.9,0,0
-70.34783,41.95700,198991,14-May-89,SPRING,29,32,43,2.4,0,0
-70.43267,42.07183,198991,14-May-89,SPRING,29,33,54,1.3,0,0
-70.27917,42.05133,198991,14-May-89,SPRING,30,34,57,1.4,0,0
-70.16133,41.92633,198991,14-May-89,SPRING,27,35,25,2.7,0,0
-70.28333,41.85383,198991,14-May-89,SPRING,27,36,27,5.1,0,0
-70.32983,41.74267,198991,15-May-89,SPRING,25,37,9,6,0,0
-70.16917,41.84600,198991,15-May-89,SPRING,26,38,12,3.1,0,0
-70.14417,41.88283,198991,15-May-89,SPRING,26,39,13,5.4,0,0
-70.11950,41.94200,198991,15-May-89,SPRING,26,40,15,6.2,0,0
-70.13717,41.97883,198991,15-May-89,SPRING,27,41,25,4.3,0,0
-70.12317,42.04033,198991,15-May-89,SPRING,25,42,9,10.9,0,0
-70.29200,41.92317,198991,15-May-89,SPRING,28,43,33,4.8,0,0
-70.21417,42.09817,198991,16-May-89,SPRING,21,44,59,3.1,0,0
-70.01233,42.06967,198991,16-May-89,SPRING,21,45,49,4,0,0
-70.00800,41.99600,198991,16-May-89,SPRING,17,46,9,6.7,0,0
-70.03067,42.03717,198991,16-May-89,SPRING,18,47,18,6.2,0,0
-70.16917,42.10033,198991,17-May-89,SPRING,20,48,31,3.4,0,0
-69.91150,41.82067,198991,17-May-89,SPRING,19,49,21,5.9,0,0
-69.88933,41.81633,198991,17-May-89,SPRING,20,50,32,5.9,0,0
-69.92233,41.77833,198991,17-May-89,SPRING,17,51,9,8.3,0,0
-69.90183,41.65733,198991,17-May-89,SPRING,18,52,16,7.8,0,0
-70.23717,41.56183,198991,18-May-89,SPRING,16,53,14,11.4,0,0
-70.10400,41.45567,198991,18-May-89,SPRING,16,54,9,7.8,0,0
-70.12733,41.36717,198991,18-May-89,SPRING,16,55,13,8.9,0,0
-70.08300,41.31767,198991,18-May-89,SPRING,15,56,9,9.9,0,0
-70.19283,41.37483,198991,18-May-89,SPRING,16,57,14,9.9,0,0
-70.01150,41.47383,198991,18-May-89,SPRING,17,58,10,6.2,0,0
-70.15533,41.53367,198991,18-May-89,SPRING,16,59,11,5.9,0,0
-70.21550,41.56700,198991,19-May-89,SPRING,15,62,8,11.5,0,0
-70.08617,41.63033,198991,19-May-89,SPRING,15,63,9,8.9,0,0
-70.10150,41.59717,198991,19-May-89,SPRING,16,64,11,9,0,0
-70.07433,41.54517,198991,19-May-89,SPRING,15,65,9,9.6,0,0
-70.20433,41.46367,198991,19-May-89,SPRING,16,66,11,8.9,0,0
-69.99100,41.39700,198991,20-May-89,SPRING,17,67,8,8.6,0,0
-70.21667,41.24483,198991,20-May-89,SPRING,18,69,11,8.9,0,0
-70.24867,41.23650,198991,20-May-89,SPRING,19,70,18,7,0,0
-70.33600,41.27483,198991,20-May-89,SPRING,18,71,12,7.1,0,0
-70.17533,41.44700,198991,21-May-89,SPRING,16,72,12,9.2,0,0
-70.26333,41.47867,198991,21-May-89,SPRING,15,73,7,10.5,0,0
-70.33217,41.52217,198991,21-May-89,SPRING,15,74,8,10.2,0,0
-70.47183,41.45817,198991,21-May-89,SPRING,16,75,14,10.9,0,0
-70.52833,41.54050,198991,21-May-89,SPRING,15,76,9,11.9,0,0
-70.48900,41.48900,198991,21-May-89,SPRING,16,77,14,10.5,0,0
-70.59533,41.52683,198991,21-May-89,SPRING,16,78,18,11.9,0,0
-70.78800,41.35483,198991,22-May-89,SPRING,11,79,9,7.9,0,0
-70.79033,41.27783,198991,22-May-89,SPRING,12,80,13,7.6,0,0
-70.67533,41.33983,198991,22-May-89,SPRING,11,81,9,10.4,0,0
-70.64633,41.32917,198991,22-May-89,SPRING,12,82,15,9.9,0,0
-70.59117,41.32467,198991,22-May-89,SPRING,12,83,16,9.3,0,0
-70.63317,41.30917,198991,22-May-89,SPRING,13,84,20,9.5,0,0
-70.57717,41.34267,198991,22-May-89,SPRING,11,85,9,10.2,0,0
-70.77600,41.57250,198991,23-May-89,SPRING,12,86,13,10.9,0,0
-70.63317,42.46900,198991,23-May-89,SPRING,36,87,78,1.5,0,0
-70.64050,42.51117,198991,23-May-89,SPRING,36,88,67,3.3,0,0
-70.73217,42.54567,198991,23-May-89,SPRING,34,89,30,3,0,0
-70.53533,42.62733,198991,24-May-89,SPRING,36,90,62,2.5,0,0
-70.60783,42.70567,198991,24-May-89,SPRING,35,91,38,3.1,0,0
-70.67650,42.73050,198991,24-May-89,SPRING,34,92,33,2.5,0,0
-70.77967,42.74783,198991,24-May-89,SPRING,31,93,9,4.9,0,0
-70.79383,42.76933,198991,24-May-89,SPRING,31,94,7,6.7,0,0
-70.76300,42.78133,198991,24-May-89,SPRING,33,95,26,3.5,0,0
-70.69317,42.69850,198991,24-May-89,SPRING,33,96,23,4,0,0
-70.73583,42.70567,198991,24-May-89,SPRING,32,97,13,4.6,0,0
-70.87817,41.30533,198992,06-Sep-89,FALL,14,1,30,14.4,0,0
-70.77700,41.26800,198992,06-Sep-89,FALL,12,2,12,18.6,0,0
-70.66650,41.32467,198992,06-Sep-89,FALL,12,3,15,18.6,0,0
-70.62650,41.34200,198992,06-Sep-89,FALL,11,4,10,18.8,0,0
-70.56433,41.30867,198992,06-Sep-89,FALL,13,5,18,18,0,0
-70.56717,41.34283,198992,06-Sep-89,FALL,11,6,9,18.8,0,0
-70.47400,41.32717,198992,06-Sep-89,FALL,12,7,9,18.7,0,0
-70.80100,41.41083,198992,07-Sep-89,FALL,12,8,18,18.5,0,0
-70.79667,41.35833,198992,07-Sep-89,FALL,11,9,14,18.1,0,0
-70.87833,41.33250,198992,07-Sep-89,FALL,13,10,27,17,0,0
-70.89400,41.37567,198992,07-Sep-89,FALL,13,11,20,17.6,0,0
-71.01967,41.37033,198992,07-Sep-89,FALL,14,12,25,15.3,0,0
-71.02450,41.39867,198992,07-Sep-89,FALL,13,13,18,16.2,0,0
-70.86650,41.45983,198992,07-Sep-89,FALL,12,14,18,18.6,0,0
-70.82300,41.50717,198992,07-Sep-89,FALL,12,15,14,18.9,0,0
-70.52550,41.53950,198992,08-Sep-89,FALL,15,16,8,21.3,0,0
-70.39850,41.56500,198992,08-Sep-89,FALL,15,17,7,21.1,0,0
-70.28667,41.52867,198992,08-Sep-89,FALL,16,18,11,21.4,0,0
-70.34683,41.53100,198992,08-Sep-89,FALL,15,19,5,21.6,0,0
-70.25367,41.46500,198992,08-Sep-89,FALL,15,20,10,20.4,0,0
-70.34650,41.43033,198992,08-Sep-89,FALL,15,21,7,20.9,0,0
-70.40433,41.48667,198992,08-Sep-89,FALL,16,22,18,20.5,0,0
-70.87900,41.53100,198992,10-Sep-89,FALL,12,23,13,19.2,0,0
-70.91050,41.58050,198992,10-Sep-89,FALL,11,24,4,19.8,0,0
-70.76667,41.59367,198992,10-Sep-89,FALL,12,25,11,19.9,0,0
-70.75267,41.63283,198992,10-Sep-89,FALL,11,26,9,21,0,0
-70.63350,42.04717,198992,10-Sep-89,FALL,25,27,8,12,0,0
-70.91833,42.45100,198992,11-Sep-89,FALL,31,28,8,11.9,0,0
-70.81617,42.45767,198992,11-Sep-89,FALL,35,29,39,8.6,0,0
-70.75983,42.48717,198992,11-Sep-89,FALL,34,30,41,8.2,0,0
-70.66833,42.53217,198992,11-Sep-89,FALL,35,32,51,7.6,0,0
-70.59667,42.57750,198992,11-Sep-89,FALL,35,33,51,7.8,0,0
-70.58067,42.59417,198992,11-Sep-89,FALL,35,34,48,7.6,0,0
-70.55283,42.71350,198992,12-Sep-89,FALL,36,35,78,6.5,0,0
-70.77783,42.73767,198992,12-Sep-89,FALL,31,38,8,14.1,0,0
-70.76867,42.76083,198992,12-Sep-89,FALL,32,39,18,10.9,0,0
-70.73117,42.75167,198992,12-Sep-89,FALL,33,40,28,9.6,0,0
-70.53483,42.62467,198992,12-Sep-89,FALL,36,42,64,6.7,0,0
-70.63333,42.50217,198992,13-Sep-89,FALL,36,43,73,7,0,0
-70.63900,42.47500,198992,13-Sep-89,FALL,36,44,73,7,0,0
-70.43483,42.02900,198992,13-Sep-89,FALL,29,48,49,6.7,0,0
-70.46583,41.81050,198992,14-Sep-89,FALL,26,51,15,9.4,0,0
-70.34133,41.98617,198992,14-Sep-89,FALL,29,53,46,6.6,0,0
-70.42400,41.77000,198992,15-Sep-89,FALL,26,58,15,9,0,0
-70.42050,41.84183,198992,15-Sep-89,FALL,27,59,24,7.8,0,0
-70.33167,41.28517,198992,16-Sep-89,FALL,17,61,9,17.6,0,0
-70.12833,41.20450,198992,16-Sep-89,FALL,19,63,22,18.7,0,0
-70.13450,41.31983,198992,17-Sep-89,FALL,15,64,8,19,0,0
-70.11933,41.36383,198992,17-Sep-89,FALL,16,65,14,19.1,0,0
-70.16467,41.44267,198992,17-Sep-89,FALL,16,66,11,17.7,0,0
-70.06283,41.39017,198992,17-Sep-89,FALL,16,67,14,15.8,0,0
-70.05317,41.45100,198992,17-Sep-89,FALL,16,68,13,17.3,0,0
-70.00367,41.47067,198992,17-Sep-89,FALL,17,69,9,13.8,0,0
-69.95717,41.37467,198992,17-Sep-89,FALL,18,70,12,15.4,0,0
-70.10733,41.50783,198992,17-Sep-89,FALL,15,71,9,13.9,0,0
-70.35233,41.58533,198992,18-Sep-89,FALL,15,72,8,18,0,0
-70.29267,41.50733,198992,18-Sep-89,FALL,16,73,13,18.1,0,0
-70.23217,41.52883,198992,18-Sep-89,FALL,16,74,13,19.1,0,0
-70.17867,41.59033,198992,18-Sep-89,FALL,15,75,8,17.9,0,0
-70.13667,41.60667,198992,18-Sep-89,FALL,15,76,8,18.6,0,0
-70.03017,41.62750,198992,18-Sep-89,FALL,15,77,11,16.1,0,0
-70.10083,41.59367,198992,18-Sep-89,FALL,16,78,13,16,0,0
-70.17183,42.10167,198992,19-Sep-89,FALL,20,79,36,,0,0
-70.23100,42.09317,198992,19-Sep-89,FALL,21,80,62,,0,0
-70.18300,42.10050,198992,20-Sep-89,FALL,20,83,35,5.6,0,0
-70.21350,42.11033,198992,20-Sep-89,FALL,21,84,61,4.5,0,0
-70.27983,42.09933,198992,20-Sep-89,FALL,30,85,61,5.7,0,0
-70.31567,42.08017,198992,20-Sep-89,FALL,30,86,59,4.5,0,0
-70.47467,41.87033,199091,07-May-90,SPRING,27,1,24,7.8,0,0
-70.36750,41.83317,199091,07-May-90,SPRING,27,2,24,7.2,0,0
-70.51517,41.83400,199091,08-May-90,SPRING,25,3,7,8.4,0,0
-70.58533,41.98633,199091,08-May-90,SPRING,26,4,16,8.5,0,0
-70.60133,41.98033,199091,08-May-90,SPRING,25,5,10,8.9,0,0
-70.53683,42.00700,199091,08-May-90,SPRING,28,6,36,4.5,0,0
-70.54033,42.09550,199091,08-May-90,SPRING,28,7,33,4.5,0,0
-70.82917,42.30300,199091,09-May-90,SPRING,32,8,16,7.4,0,0
-70.86333,42.29250,199091,09-May-90,SPRING,31,9,8,8.4,0,0
-70.91017,42.45333,199091,09-May-90,SPRING,32,10,10,7,0,0
-70.88050,42.44767,199091,09-May-90,SPRING,33,11,26,7.1,0,0
-70.71050,42.51967,199091,09-May-90,SPRING,35,12,47,3.5,0,0
-70.71950,42.54833,199091,09-May-90,SPRING,34,13,37,4.5,0,0
-70.58183,42.59183,199091,09-May-90,SPRING,35,14,49,3.6,0,0
-70.60767,42.73017,199091,11-May-90,SPRING,36,15,61,3.1,0,0
-70.63950,42.73567,199091,11-May-90,SPRING,35,16,44,4,0,0
-70.67200,42.71083,199091,11-May-90,SPRING,34,17,31,4.4,0,0
-70.73983,42.72183,199091,11-May-90,SPRING,32,18,18,5.5,0,0
-70.77933,42.74783,199091,11-May-90,SPRING,31,19,12,5.4,0,0
-70.79367,42.78483,199091,11-May-90,SPRING,31,20,11,5.7,0,0
-70.75750,42.77933,199091,11-May-90,SPRING,33,21,27,5.2,0,0
-70.72283,42.73367,199091,11-May-90,SPRING,33,22,35,5.4,0,0
-70.65233,42.48350,199091,12-May-90,SPRING,36,23,68,2.9,0,0
-70.63567,42.46567,199091,12-May-90,SPRING,36,24,55,1.9,0,0
-70.69400,42.37383,199091,12-May-90,SPRING,35,25,50,,0,0
-70.40050,42.09683,199091,12-May-90,SPRING,30,26,60,3.9,0,0
-70.42700,42.01400,199091,12-May-90,SPRING,29,27,48,3.6,0,0
-70.31700,41.84233,199091,13-May-90,SPRING,27,28,26,6.7,0,0
-70.22367,41.85983,199091,13-May-90,SPRING,27,29,24,7.4,0,0
-70.21250,41.92950,199091,13-May-90,SPRING,28,30,30,5.4,0,0
-70.11900,41.93883,199091,13-May-90,SPRING,26,31,15,9.4,0,0
-70.11400,41.91133,199091,13-May-90,SPRING,25,32,9,9.6,0,0
-70.18783,41.86083,199091,13-May-90,SPRING,26,33,19,7,0,0
-70.25733,41.79783,199091,13-May-90,SPRING,26,34,19,7.2,0,0
-70.40867,41.76500,199091,13-May-90,SPRING,26,35,17,7.8,0,0
-70.16850,42.01067,199091,14-May-90,SPRING,28,36,29,4.6,0,0
-70.14200,41.98317,199091,14-May-90,SPRING,27,37,26,8.5,0,0
-70.21967,42.01150,199091,14-May-90,SPRING,29,38,45,4.4,0,0
-70.25683,41.98067,199091,14-May-90,SPRING,29,39,40,3.9,0,0
-70.35950,41.93483,199091,14-May-90,SPRING,29,40,40,4,0,0
-70.37283,41.87733,199091,14-May-90,SPRING,28,41,31,4.3,0,0
-70.28017,42.11133,199091,15-May-90,SPRING,30,42,61,3.1,0,0
-70.22550,42.11000,199091,15-May-90,SPRING,21,43,62,3.1,0,0
-70.18767,42.09200,199091,15-May-90,SPRING,17,44,9,9.6,0,0
-70.02100,42.02700,199091,15-May-90,SPRING,18,45,18,8.7,0,0
-70.02583,42.07800,199091,15-May-90,SPRING,21,46,41,4.4,0,0
-70.16317,42.10183,199091,15-May-90,SPRING,20,47,33,5.8,0,0
-69.95333,41.89383,199091,16-May-90,SPRING,17,48,9,8,0,0
-69.90883,41.81667,199091,16-May-90,SPRING,19,49,20,7.5,0,0
-69.89017,41.83350,199091,16-May-90,SPRING,20,50,33,5.9,0,0
-69.90983,41.65200,199091,16-May-90,SPRING,18,51,13,7.2,0,0
-70.27583,41.51233,199091,17-May-90,SPRING,16,52,16,12,0,0
-70.18067,41.61800,199091,17-May-90,SPRING,15,53,7,12.1,0,0
-70.07633,41.63333,199091,17-May-90,SPRING,15,54,8,11.8,0,0
-70.11767,41.57917,199091,17-May-90,SPRING,16,55,15,11,0,0
-70.07683,41.55133,199091,17-May-90,SPRING,15,56,9,9.4,0,0
-70.53017,41.54067,199091,18-May-90,SPRING,15,57,9,12.8,0,0
-70.54750,41.53933,199091,18-May-90,SPRING,15,58,9,12.7,0,0
-70.61117,41.52017,199091,18-May-90,SPRING,16,59,18,11.4,0,0
-70.48450,41.44517,199091,18-May-90,SPRING,15,60,8,12.1,0,0
-70.46150,41.46283,199091,18-May-90,SPRING,16,61,17,12,0,0
-70.45633,41.43217,199091,18-May-90,SPRING,15,62,9,12.1,0,0
-70.27950,41.54183,199091,18-May-90,SPRING,15,63,9,12.3,0,0
-70.24067,41.53117,199091,19-May-90,SPRING,16,64,15,12.2,0,0
-70.22533,41.50417,199091,19-May-90,SPRING,16,65,15,12.1,0,0
-70.12833,41.47050,199091,19-May-90,SPRING,16,66,12,9.5,0,0
-70.04767,41.45833,199091,19-May-90,SPRING,16,67,14,8.4,0,0
-70.10933,41.39833,199091,19-May-90,SPRING,16,68,11,10,0,0
-70.11000,41.39267,199091,19-May-90,SPRING,16,69,13,10.5,0,0
-70.18583,41.36683,199091,19-May-90,SPRING,16,70,13,11.7,0,0
-70.19933,41.32800,199091,19-May-90,SPRING,15,71,8,12.5,0,0
-69.99900,41.39167,199091,20-May-90,SPRING,17,72,8,10.1,0,0
-69.95617,41.37150,199091,20-May-90,SPRING,18,73,12,8.9,0,0
-70.12417,41.20950,199091,20-May-90,SPRING,19,74,22,10.9,0,0
-70.12017,41.23367,199091,20-May-90,SPRING,17,75,7,11.1,0,0
-70.32317,41.28950,199091,20-May-90,SPRING,17,76,8,10.9,0,0
-70.32833,41.27400,199091,20-May-90,SPRING,18,77,12,10.2,0,0
-70.79183,41.40400,199091,21-May-90,SPRING,12,78,17,10.6,0,0
-70.85000,41.39233,199091,21-May-90,SPRING,13,79,25,9.3,0,0
-70.82217,41.40217,199091,21-May-90,SPRING,13,80,23,9.4,0,0
-70.88583,41.33583,199091,21-May-90,SPRING,13,81,24,8.5,0,0
-70.87567,41.30083,199091,21-May-90,SPRING,14,82,31,7.6,0,0
-70.82650,41.31667,199091,21-May-90,SPRING,12,83,15,9.4,0,0
-70.54933,41.31717,199091,22-May-90,SPRING,12,84,16,10.2,0,0
-70.57717,41.34283,199091,22-May-90,SPRING,11,85,9,8.6,0,0
-70.63417,41.34200,199091,22-May-90,SPRING,11,86,9,10.4,0,0
-70.65067,41.29617,199091,22-May-90,SPRING,13,87,22,10.2,0,0
-70.90217,41.38700,199091,22-May-90,SPRING,14,88,34,,0,0
-70.77350,41.35550,199091,22-May-90,SPRING,11,89,9,10.4,0,0
-70.86750,41.49700,199091,23-May-90,SPRING,12,90,18,10.6,0,0
-70.88333,41.52400,199091,23-May-90,SPRING,12,91,14,10.3,0,0
-70.90483,41.57650,199091,23-May-90,SPRING,11,92,7,11,0,0
-70.77117,41.58700,199091,23-May-90,SPRING,12,93,11,11,0,0
-70.73383,41.63900,199091,23-May-90,SPRING,11,94,7,11.5,0,0
-70.71317,41.62667,199091,23-May-90,SPRING,12,95,11,11.2,0,0
-70.39633,41.76767,199092,04-Sep-90,FALL,26,1,18,15.2,0,0
-70.38933,41.84750,199092,04-Sep-90,FALL,27,2,26,13.1,0,0
-70.47400,41.94133,199092,05-Sep-90,FALL,28,3,32,7.6,0,0
-70.56617,42.05717,199092,05-Sep-90,FALL,27,4,27,12.6,0,0
-70.63700,42.05617,199092,05-Sep-90,FALL,25,5,9,17.6,1,0
-70.51500,42.06817,199092,05-Sep-90,FALL,29,6,45,9.6,0,0
-70.86500,42.29167,199092,05-Sep-90,FALL,31,7,8,17.6,0,0
-70.87500,42.44783,199092,06-Sep-90,FALL,33,8,24,11.4,0,0
-70.76400,42.48133,199092,06-Sep-90,FALL,34,9,40,10,0,0
-70.72067,42.45783,199092,06-Sep-90,FALL,35,10,55,8.3,0,0
-70.73367,42.43383,199092,06-Sep-90,FALL,35,11,51,8.1,0,0
-70.64917,42.47267,199092,06-Sep-90,FALL,36,12,73,7.2,0,0
-70.57483,42.59700,199092,06-Sep-90,FALL,35,13,49,9.1,0,0
-70.52533,42.63083,199092,06-Sep-90,FALL,36,14,71,8.6,0,0
-70.65867,42.70783,199092,07-Sep-90,FALL,34,15,31,10.9,0,0
-70.78783,42.75533,199092,07-Sep-90,FALL,31,16,8,11.5,0,0
-70.73617,42.77483,199092,07-Sep-90,FALL,33,17,28,11,0,0
-70.78183,42.77550,199092,07-Sep-90,FALL,32,18,18,11.7,0,0
-70.78100,42.77550,199092,07-Sep-90,FALL,32,19,19,11.5,0,0
-70.73217,42.75283,199092,07-Sep-90,FALL,33,20,29,10.4,0,0
-70.62900,42.70917,199092,07-Sep-90,FALL,35,21,40,10.9,0,0
-70.53283,42.62517,199092,07-Sep-90,FALL,36,22,67,7.5,0,0
-70.28817,41.83350,199092,09-Sep-90,FALL,27,23,24,14.7,0,0
-70.17700,41.88000,199092,09-Sep-90,FALL,27,24,19,16.3,0,0
-70.17783,41.93517,199092,09-Sep-90,FALL,28,25,29,12.3,0,0
-70.13983,41.88750,199092,09-Sep-90,FALL,26,26,12,18.3,0,0
-70.11467,41.88883,199092,09-Sep-90,FALL,25,27,8,17.1,0,0
-70.24667,41.80117,199092,09-Sep-90,FALL,26,28,16,15.4,0,0
-70.30667,41.74167,199092,09-Sep-90,FALL,25,29,9,18.9,0,0
-70.31317,41.87600,199092,10-Sep-90,FALL,28,30,28,11.9,0,0
-70.40150,41.96450,199092,10-Sep-90,FALL,29,31,40,9.1,0,0
-70.41433,42.00450,199092,10-Sep-90,FALL,29,32,46,9.1,0,0
-70.36383,42.09650,199092,10-Sep-90,FALL,30,33,58,6.2,0,0
-70.24683,41.98267,199092,10-Sep-90,FALL,29,34,39,9.9,0,0
-70.20633,41.99967,199092,10-Sep-90,FALL,29,35,39,7.7,0,0
-70.26033,41.92883,199092,10-Sep-90,FALL,28,36,36,9.3,0,0
-70.30133,42.06833,199092,11-Sep-90,FALL,30,37,58,8.1,0,0
-70.21967,42.10683,199092,11-Sep-90,FALL,21,38,61,7.4,0,0
-70.14950,42.10167,199092,11-Sep-90,FALL,20,39,32,12.1,0,0
-70.01533,42.05533,199092,11-Sep-90,FALL,20,41,32,10.8,0,0
-70.04283,42.08750,199092,11-Sep-90,FALL,21,42,44,11.6,0,0
-70.01433,42.00350,199092,12-Sep-90,FALL,17,43,8,13.5,0,0
-69.97383,41.94300,199092,12-Sep-90,FALL,17,44,9,16.6,0,0
-70.29117,41.56900,199092,13-Sep-90,FALL,15,47,8,21.4,0,0
-70.28900,41.54800,199092,13-Sep-90,FALL,15,48,7,21.3,0,0
-70.18150,41.56033,199092,13-Sep-90,FALL,16,49,15,20.9,0,0
-70.18683,41.49417,199092,13-Sep-90,FALL,16,50,15,18.9,0,0
-70.04417,41.45767,199092,13-Sep-90,FALL,16,51,13,16.9,0,0
-70.06750,41.56783,199092,13-Sep-90,FALL,15,52,8,17.9,0,0
-70.10417,41.59683,199092,13-Sep-90,FALL,16,53,11,18.8,0,0
-70.05450,41.62733,199092,13-Sep-90,FALL,15,54,8,16.8,0,0
-70.26933,41.51283,199092,14-Sep-90,FALL,16,55,17,20.8,0,0
-70.50317,41.52500,199092,14-Sep-90,FALL,16,56,11,21.9,0,0
-70.60317,41.53283,199092,14-Sep-90,FALL,15,57,9,21.6,0,0
-70.45350,41.43450,199092,14-Sep-90,FALL,15,58,8,21.4,0,0
-70.41483,41.49967,199092,14-Sep-90,FALL,16,59,12,21.6,0,0
-70.36067,41.47350,199092,14-Sep-90,FALL,15,60,9,21.7,0,0
-70.19933,41.38817,199092,15-Sep-90,FALL,15,61,9,21.5,0,0
-70.18650,41.36617,199092,15-Sep-90,FALL,16,62,14,21.8,0,0
-70.08917,41.35033,199092,15-Sep-90,FALL,16,63,14,20.8,0,0
-70.06217,41.32433,199092,15-Sep-90,FALL,15,64,8,20.7,0,0
-70.06667,41.40967,199092,15-Sep-90,FALL,16,65,16,19.4,0,0
-70.12000,41.38617,199092,15-Sep-90,FALL,16,66,13,21,0,0
-69.99483,41.38850,199092,16-Sep-90,FALL,17,67,8,19.9,0,0
-69.97950,41.35650,199092,16-Sep-90,FALL,17,68,8,19.2,0,0
-70.03000,41.23133,199092,16-Sep-90,FALL,18,69,15,19.4,0,0
-70.16183,41.20717,199092,16-Sep-90,FALL,19,70,22,19.5,0,0
-70.20500,41.24650,199092,16-Sep-90,FALL,18,71,11,20.3,0,0
-70.86867,41.30133,199092,17-Sep-90,FALL,14,72,31,17.9,0,0
-70.81533,41.30267,199092,17-Sep-90,FALL,12,73,14,19.4,0,0
-70.68033,41.30733,199092,17-Sep-90,FALL,13,74,21,18.3,0,0
-70.67217,41.32517,199092,17-Sep-90,FALL,12,75,15,18.4,0,0
-70.63250,41.34233,199092,17-Sep-90,FALL,11,76,9,19.2,0,0
-70.58867,41.34400,199092,17-Sep-90,FALL,11,77,9,19.4,0,0
-70.54367,41.32383,199092,17-Sep-90,FALL,12,78,14,18.5,0,0
-70.80000,41.51800,199092,18-Sep-90,FALL,12,79,15,19.7,0,0
-70.82133,41.47667,199092,18-Sep-90,FALL,12,80,14,19,0,0
-70.90100,41.39667,199092,18-Sep-90,FALL,13,81,24,18.5,0,0
-70.90467,41.38450,199092,18-Sep-90,FALL,14,82,30,17.1,0,0
-70.82900,41.39650,199092,18-Sep-90,FALL,13,83,24,18.3,0,0
-70.82233,41.39767,199092,18-Sep-90,FALL,13,84,24,18.4,0,0
-70.78083,41.40717,199092,18-Sep-90,FALL,12,85,15,18.3,0,0
-70.82517,41.52517,199092,18-Sep-90,FALL,12,86,16,19.6,0,0
-70.74167,41.54817,199092,18-Sep-90,FALL,12,87,13,19.1,0,0
-70.90200,41.57733,199092,19-Sep-90,FALL,11,88,8,18.9,0,0
-70.74167,41.64233,199092,19-Sep-90,FALL,11,89,11,19.3,0,0
-70.72050,41.65333,199092,19-Sep-90,FALL,11,90,7,18,0,0
-70.40567,41.86333,199191,07-May-91,SPRING,27,1,28,,0,0
-70.28833,41.83350,199191,07-May-91,SPRING,27,2,24,,0,0
-70.34650,41.87283,199191,07-May-91,SPRING,28,3,29,,0,0
-70.27100,41.93817,199191,07-May-91,SPRING,28,4,32,,0,0
-70.44483,41.88033,199191,07-May-91,SPRING,28,5,29,,0,0
-70.48617,41.80717,199191,07-May-91,SPRING,26,6,18,,0,0
-70.44550,41.95517,199191,08-May-91,SPRING,29,7,39,,0,0
-70.47983,41.99400,199191,08-May-91,SPRING,29,8,36,,0,0
-70.53750,42.00950,199191,08-May-91,SPRING,28,9,33,,0,0
-70.63300,42.05067,199191,08-May-91,SPRING,26,10,11,,0,0
-70.56683,42.11967,199191,08-May-91,SPRING,27,11,30,,0,0
-70.68400,42.14467,199191,08-May-91,SPRING,25,12,8,,0,0
-70.84367,42.30033,199191,08-May-91,SPRING,32,13,14,,0,0
-70.80233,42.30867,199191,09-May-91,SPRING,33,14,24,,0,0
-70.82267,42.38983,199191,09-May-91,SPRING,34,15,34,,0,0
-70.91700,42.45367,199191,09-May-91,SPRING,31,16,7,,0,0
-70.88150,42.45217,199191,09-May-91,SPRING,33,17,22,,0,0
-70.76167,42.48583,199191,09-May-91,SPRING,35,18,39,,0,0
-70.71783,42.54733,199191,09-May-91,SPRING,34,19,36,,0,0
-70.57833,42.59033,199191,09-May-91,SPRING,35,20,51,,0,0
-70.59950,42.56633,199191,09-May-91,SPRING,36,21,57,,0,0
-70.53100,42.62567,199191,10-May-91,SPRING,36,22,68,,0,0
-70.56150,42.71000,199191,10-May-91,SPRING,36,23,74,,0,0
-70.63433,42.72933,199191,10-May-91,SPRING,35,24,43,5.5,0,0
-70.71283,42.67817,199191,10-May-91,SPRING,31,25,8,6.2,0,0
-70.75217,42.71100,199191,10-May-91,SPRING,31,26,8,9.3,0,0
-70.76400,42.74083,199191,10-May-91,SPRING,32,27,13,5.9,0,0
-70.76250,42.79600,199191,10-May-91,SPRING,33,28,26,6.3,0,0
-70.75050,42.83683,199191,10-May-91,SPRING,34,29,31,7.2,0,0
-70.70150,42.70483,199191,10-May-91,SPRING,33,30,22,6,0,0
-70.62417,42.49367,199191,11-May-91,SPRING,36,31,75,4.7,0,0
-70.63333,42.47817,199191,11-May-91,SPRING,36,32,77,4.7,0,0
-70.71333,42.45733,199191,11-May-91,SPRING,35,33,56,6.4,0,0
-70.69767,42.37700,199191,11-May-91,SPRING,35,34,54,6.4,0,0
-70.48483,42.05383,199191,11-May-91,SPRING,29,35,45,5.2,0,0
-70.19433,41.94133,199191,12-May-91,SPRING,28,36,31,8.1,0,0
-70.13683,41.98600,199191,12-May-91,SPRING,27,37,27,9.6,0,0
-70.10533,41.98367,199191,12-May-91,SPRING,26,38,14,11.6,0,0
-70.16400,41.90567,199191,12-May-91,SPRING,27,39,24,10.7,0,0
-70.14567,41.88467,199191,12-May-91,SPRING,26,40,13,,0,0
